mean,variance,std_dev,skewness,kurtosis,entropy,zero_crossings,band_0_power,band_0_relative_power,band_1_power,band_1_relative_power,band_2_power,band_2_relative_power,band_3_power,band_3_relative_power,band_4_power,band_4_relative_power,wavelet_0_mean,wavelet_0_variance,wavelet_1_mean,wavelet_1_variance,wavelet_2_mean,wavelet_2_variance,wavelet_3_mean,wavelet_3_variance,wavelet_4_mean,wavelet_4_variance
-6.9612675,4484.0146,66.96278,-0.8886987483845789,7.421846360113928,9221401.0,106921,1106.3943,0.067114785,228.00357,0.013830883,124.23242,0.0075360406,2034.1594,0.123393774,1499.2412,0.0909452,-27.811514,12920.203,-0.08574069,3969.3127,0.039658528,1601.8866,-12.966193,2925.7502,19.152847,4541.8003
-8.354224,4222.747,64.982666,-1.014834713800428,8.138837568065464,11077494.0,108039,1084.3375,0.0673083,229.8953,0.014270337,126.57399,0.007856852,2044.7622,0.12692493,1470.1824,0.09125893,-33.539707,10128.27,-0.06256069,3969.3591,0.04071492,1551.2084,-12.458611,2858.2837,18.927464,4434.1313
-9.057412,3827.1377,61.863865,-0.9317485903199677,8.466180079596695,11692055.0,108454,1031.3792,0.06964499,199.40561,0.013465079,117.19768,0.0079139,1825.182,0.12324738,1345.2191,0.09083737,-36.331303,8172.194,-0.028723493,3647.3533,0.02910692,1407.5382,-10.383266,2723.4849,18.798126,4067.8594
-7.7309313,3559.854,59.664513,-0.9896582242119045,8.729234960713612,10007283.0,106589,1008.34753,0.0743591,197.27094,0.014547453,113.679756,0.008383146,1754.3792,0.12937409,1162.7145,0.08574266,-30.819784,8515.383,-0.02160554,3589.4475,0.040379725,1354.5374,-7.705527,2509.933,17.69583,3672.4514
-8.824643,3166.902,56.275234,-1.1352530093215953,9.505378920847948,11388876.0,105258,907.21436,0.07539526,180.62405,0.015011002,99.41657,0.008262147,1577.1681,0.13107266,1044.4978,0.08680438,-35.292183,7636.747,0.03237411,3168.696,-0.020203808,1273.5619,-4.5895615,2251.9243,16.44125,3257.5325
-8.550736,3939.07,62.762012,-0.9803157061647897,9.58414259382076,11660687.0,90030,1518.9153,0.10954246,253.35168,0.018271437,155.48232,0.0112132095,2317.2827,0.16711982,1046.2914,0.07545736,-34.281544,15631.1455,-0.23071499,4945.5015,-0.005779488,1666.2186,1.6738368,3038.1128,12.639981,3209.513
-17.155813,3178.9885,56.38252,-1.5612987163901313,10.751847164679855,22411196.0,78247,2033.7847,0.17331877,449.04593,0.038267616,226.637,0.019313965,1810.1958,0.15426457,698.37787,0.05951564,-68.559784,14713.55,-0.11465534,4262.356,-0.08144089,1547.9036,8.181499,1823.2035,11.264374,2528.7612
-17.991922,2628.8586,51.272396,-1.9106007383398484,13.708428335307044,22973442.0,90491,431.78278,0.04487539,92.63529,0.00962763,59.301994,0.0061632846,1770.5836,0.1840176,712.1295,0.07401196,-72.00873,6454.0615,-0.097066045,3767.6873,0.007284898,1401.1797,8.606482,1798.4175,10.265174,2587.8176
-18.076624,2554.1975,50.53907,-1.9654269766646306,14.227041910695643,23003708.0,92147,267.3103,0.028475499,70.0541,0.0074625835,45.764763,0.0048751375,1751.1594,0.18654402,681.87885,0.07263783,-72.264595,5518.37,-0.01350111,3675.8875,0.01391315,1346.1637,8.752479,1740.5325,10.374442,2606.1309
-18.005093,2447.9905,49.477173,-1.932120133319607,14.631316667867551,22676550.0,91474,277.5371,0.031184034,74.33473,0.008352241,47.88694,0.0053805704,1678.3774,0.18858227,663.65454,0.07456814,-71.99895,5632.7886,-0.019695599,3526.758,0.009330727,1319.7273,7.8041344,1653.4908,11.13256,2439.5916
-16.921299,2454.8958,49.546906,-1.8703508430969489,14.283760170486527,21339714.0,91043,283.43106,0.031694338,76.67133,0.008573679,49.927624,0.0055830963,1723.1389,0.19268793,667.54553,0.07464747,-67.658875,5990.3213,-0.047743503,3612.6448,0.0067597893,1340.6353,8.055368,1644.2659,10.882412,2401.101
-13.9195175,2953.6562,54.34755,0.4229769553791824,35.26740416843056,17268660.0,89464,348.6252,0.033463802,81.66647,0.007838993,54.20698,0.0052032145,2126.0298,0.20407315,713.8527,0.068521224,-55.609436,8143.9644,-0.032834645,4365.7476,0.002814233,1718.1477,8.145277,2043.0762,10.859887,2741.7412
-11.828617,3336.661,57.763836,-0.3551304794741926,35.443631063662394,15036284.0,89067,799.6263,0.06746667,137.35088,0.011588671,98.42873,0.008304702,2326.5215,0.19629501,786.0464,0.066320896,-47.36617,10349.426,0.18189268,4908.5796,0.008204106,1896.477,5.8276324,2400.4238,12.684991,2920.0361
-8.2085,3819.9277,61.805565,-0.8387656948621288,31.00270531473963,11140219.0,84801,1533.3127,0.110645585,255.01309,0.018402033,168.55414,0.012163057,2571.354,0.1855518,926.14935,0.06683198,-32.81634,13792.008,0.05333719,5533.89,-0.0321021,2142.8687,3.6255674,2707.4614,14.388905,3120.167
-3.9885263,3466.5117,58.87709,-0.5445879737055813,35.231708400235746,5498793.0,82797,1999.1215,0.15450647,310.82916,0.024023112,203.04492,0.01569277,2290.668,0.1770393,869.04236,0.067165844,-15.941871,13945.998,0.1942492,5011.155,-0.040792618,1969.5974,4.941264,2549.5923,13.428262,2602.77
-3.321844,3447.1946,58.712814,-0.5418842168276755,35.58345150512399,4648636.0,81403,2120.4841,0.16452251,327.30426,0.025394635,209.82616,0.016279833,2265.3115,0.17575927,852.6915,0.06615798,-13.276756,14430.26,0.19551945,4935.098,-0.04703939,1983.8778,5.0103164,2516.7615,13.291907,2529.1868
-2.0333855,3491.173,59.08615,-0.5518990671266228,34.482336208492285,3213229.2,77903,2475.999,0.18888152,389.71155,0.029729133,242.9494,0.018533388,2233.2622,0.17036434,792.6657,0.06046848,-8.138804,15829.784,0.31142613,4908.9575,-0.067278765,2016.1625,5.7724276,2448.422,12.962407,2476.0933
-0.568761,3708.9053,60.900784,-0.6746626293808091,31.254453502862845,1743681.5,67235,3275.0486,0.23362234,479.65924,0.034216017,297.02814,0.021188209,2291.7705,0.16348118,813.817,0.05805283,-2.2744727,19629.906,0.26735073,5185.314,-0.04290749,2109.3616,4.403196,2450.1238,13.601961,2367.0486
-4.1251855,3340.4487,57.796616,-2.248702786798894,20.25125132114717,6578881.0,64227,3681.0325,0.2880541,542.9307,0.042486295,333.7226,0.026115,1806.3767,0.14135551,757.2139,0.05925473,-16.481647,20686.475,0.3429196,4423.2163,-0.04916771,1693.3745,3.7672367,1984.5892,13.96524,1923.0986
-3.7487023,2529.2505,50.291653,-1.324714990982809,10.638913014620302,5462047.5,64688,3066.7974,0.32181546,459.88367,0.048258055,270.53348,0.028388526,1300.6387,0.13648298,476.58853,0.050010987,-14.996899,17615.568,0.08673978,3352.0972,-0.017464593,1229.8767,7.217601,1263.6389,11.51021,1338.4667
-6.3713284,2450.4714,49.502235,-1.5932369120126477,13.75378300126198,8678123.0,64936,2704.2622,0.29229096,425.81506,0.04602434,249.29489,0.02694511,1323.4838,0.14304912,549.8465,0.059430316,-25.50119,15856.764,-0.0065802056,3380.7156,0.008156001,1230.0922,5.304777,1319.8307,12.908462,1347.1415
-7.859243,2551.1548,50.508957,-1.5577277392083764,13.129565084328604,10549901.0,63418,2908.2068,0.30375078,467.42682,0.048820898,271.2082,0.028326632,1377.9072,0.14391701,559.0022,0.05838559,-31.374622,17123.771,-0.047160678,3591.5771,0.0059264763,1256.3499,4.9895544,1337.0052,13.381446,1338.5209
-12.500112,3364.79,58.00681,-1.3475651002148619,9.636575127008799,16792072.0,60741,2632.9297,0.22425765,459.75598,0.039159343,258.50647,0.022018079,1985.4019,0.16910498,639.8535,0.054499,-49.93919,20136.121,0.06547383,5130.2646,0.013526277,1818.0376,15.353249,1823.9918,7.4227686,2032.1119
-14.03155,3332.816,57.730545,-1.2348238997149978,9.372942632251736,18407044.0,62773,2281.5833,0.19686711,408.827,0.03527576,226.24677,0.019521771,2087.5383,0.18012388,618.4248,0.053360973,-56.114746,18563.324,0.12206108,5301.456,0.0075749555,1863.2357,17.49041,1828.823,6.1990833,2120.6555
-15.0023575,3244.9734,56.96467,-1.1987983210141318,9.731022265783889,19271626.0,66138,2002.2195,0.17439367,367.49118,0.032008547,203.4845,0.017723536,2116.5046,0.18434793,621.0755,0.054095786,-59.966732,16704.156,0.22382186,5258.2925,0.0044512893,1855.4625,19.336254,1789.32,5.2226543,2170.9153
-15.287059,3235.0745,56.877716,-1.1812719567479064,9.67193996374651,19577178.0,66746,1883.9666,0.16790888,353.48538,0.031504452,191.20926,0.01704156,2128.7407,0.18972442,590.2269,0.052604087,-61.102932,16336.165,0.20400296,5323.228,0.005662071,1880.5754,19.877728,1782.2943,4.974515,2178.6565
-15.77022,3199.5588,56.564644,-1.165319807564521,9.590075082010108,20122216.0,67078,1788.0586,0.15965033,331.27386,0.029578438,183.55899,0.016389426,2172.9556,0.19401662,596.6362,0.05327184,-63.06566,15886.562,0.16504534,5367.616,0.004348529,1878.2089,20.178486,1759.0366,4.654951,2166.844
-14.214816,3204.4895,56.60821,-0.9845841164831015,8.86666466495171,18000606.0,67784,1708.459,0.15771681,310.96155,0.028706491,170.42303,0.015732644,2141.3535,0.19767956,517.34143,0.0477585,-56.868572,16477.402,0.09204135,5344.602,-0.0044627343,1856.178,21.157703,1675.7479,3.9009213,2140.8748
-11.316805,3368.3171,58.037205,-0.8203484792515329,8.16379659795012,14260372.0,68477,1613.0404,0.14515774,283.58862,0.025520181,160.15405,0.014412286,2215.1765,0.19934405,511.47403,0.04602762,-45.327087,17536.26,0.06508485,5534.5845,0.011713471,1902.4152,19.300674,1851.06,5.069675,2239.7473
-10.385508,3348.249,57.864056,-0.8312015320007217,8.2206272104007,13115627.0,68926,1530.808,0.13835065,259.3728,0.023441475,150.82022,0.01363076,2217.434,0.20040624,515.7122,0.046608802,-41.55783,17349.537,0.16441803,5487.639,0.020196848,1886.0725,18.972458,1844.5205,5.3241634,2239.204
-9.626469,3184.9795,56.435623,-0.8716903156978784,8.89180972215961,12111709.0,70810,1129.9187,0.10788835,196.53459,0.018765768,114.29591,0.01091335,2154.559,0.20572439,510.0612,0.04870232,-38.47487,15448.925,0.02800863,5246.905,0.01903424,1802.789,17.961807,1826.246,5.690447,2224.6094
-10.300864,3132.5913,55.96956,-0.936340946065078,9.19091203756095,13007744.0,70769,1289.505,0.12368421,212.0506,0.020339053,125.32262,0.012020449,2055.516,0.19715697,505.68933,0.048503716,-41.11134,15497.681,-0.026060153,5022.5273,0.025373545,1759.6995,16.750605,1789.8964,6.5975995,2182.375
-9.679686,3055.1538,55.273445,-0.9409543532285144,9.484928170379522,12167498.0,71632,1161.3689,0.116695456,183.55025,0.018443303,109.120674,0.010964549,1985.7571,0.19953077,408.56586,0.041053087,-38.743484,14944.115,-0.025077168,4874.901,0.017390985,1640.67,16.680496,1722.808,6.8050413,2175.337
-10.123576,3042.8271,55.161827,-1.0120709274940232,9.65936290647032,12749624.0,71851,1168.6866,0.11741874,181.72382,0.018257916,110.09425,0.011061245,1967.5135,0.19767743,441.4213,0.044349898,-40.485394,14913.216,-0.05610466,4815.178,0.012030487,1652.456,15.8797,1700.9703,7.401903,2175.707
-10.983747,3172.594,56.325783,-1.3368873096213403,11.863436302489495,14069548.0,70915,1177.8544,0.11850268,185.30638,0.018643478,110.791885,0.011146654,1955.5508,0.19674589,434.10455,0.0436748,-44.00564,17110.71,-0.042783946,4570.9146,0.011072506,1700.7095,14.900256,1680.4713,7.894239,2197.023
-7.007124,3028.3127,55.03011,-1.6536121595032587,13.48179804612425,9665838.0,69350,1180.9431,0.12953539,184.73738,0.020263491,109.78091,0.012041658,1752.0344,0.19217731,433.78644,0.047581207,-28.036928,18373.361,-0.01258354,3933.2698,0.01242568,1587.3286,12.919221,1587.1384,8.899195,1914.121
-5.7219424,2976.5425,54.557697,-1.715261956113345,14.102554022266624,8101724.5,69923,1174.259,0.13170819,181.46367,0.020353474,108.3467,0.012152471,1682.2068,0.18868104,416.7097,0.04673933,-22.909664,18193.344,-0.05272802,3781.6038,0.011187696,1544.6664,13.058471,1563.1917,8.759878,1875.3398
-8.92936,2685.2493,51.81939,-2.002685808799311,16.718877928985123,11919905.0,75139,665.01776,0.08192621,112.12402,0.013813009,66.96974,0.008250272,1632.8025,0.20115149,400.3635,0.049322385,-35.714046,14614.581,-0.013206237,3571.137,-0.0030694997,1428.5399,16.041351,1417.197,6.508172,1859.2991
-1.1626592,1851.7383,43.03183,-1.2121841185198634,17.27299288183362,1596405.8,77157,886.82684,0.13287859,122.353424,0.018332949,84.05001,0.012593717,1374.5464,0.20595653,320.954,0.048090465,-4.6867,8073.312,0.06289313,3199.2363,-0.011423165,1119.9061,12.625001,1142.1752,10.043037,1268.4979
-11.543709,1820.4404,42.66662,-2.2935201922238164,22.018159320458665,14103170.0,78264,700.0152,0.10736927,103.31127,0.01584602,74.40329,0.011412076,1321.1658,0.20264217,384.39313,0.05895873,-46.24974,6897.267,0.022207392,2989.2056,-0.010617172,1117.4838,16.120949,1119.6355,9.161434,1353.3054
-6.127326,2839.7754,53.289543,2.0941001668354717,77.3549275014873,6903603.5,66847,912.5937,0.09389976,148.79584,0.015310092,102.81256,0.010578722,2259.8892,0.2325274,711.03406,0.073160626,-24.505674,12064.359,-0.070878714,4468.2817,-0.009456599,2124.6304,15.615771,2084.866,4.9590454,1891.7438
-10.065862,2186.8198,46.763447,-2.1878294014291133,26.134315418694587,12023688.0,68707,876.72186,0.11536459,136.67259,0.017984241,98.57591,0.01297124,1810.9329,0.23829396,563.01544,0.074085124,-40.190144,9882.227,-0.13242857,3752.47,0.0084890835,1751.6587,10.393335,1434.6884,7.421554,1405.4597
-2.9151454,1867.2317,43.211475,-1.243292650182717,34.308923712674655,3439828.5,69221,603.47906,0.09167334,80.35623,0.01220676,65.10495,0.009889968,1608.2025,0.24429893,429.38397,0.06522689,-11.625126,7529.202,-0.15801041,3494.812,-0.0020776573,1356.9082,10.140318,1332.7583,6.27687,1259.643
-2.1627822,1854.1992,43.060413,-1.3198104470873413,35.48636333571979,2644520.8,69783,601.8152,0.09322323,79.42635,0.012303413,63.602272,0.009852209,1569.6512,0.24314433,415.95148,0.0644323,-8.663783,7380.9053,-0.13331158,3436.978,-0.006446691,1356.7198,10.381518,1316.763,6.2852426,1264.5183
-2.0629995,1847.3184,42.980442,-1.3762339490337374,36.12143881276108,2582121.5,69704,597.2813,0.09217261,76.58442,0.011818527,64.79548,0.009999255,1565.0637,0.24152103,438.74023,0.0677065,-8.231582,7338.2246,-0.14006105,3376.7644,-0.005211068,1371.4884,10.333776,1312.8253,6.340424,1261.8279
-2.449189,1838.2163,42.874424,-1.4202163950454616,37.10880255935045,3010144.5,69195,587.20715,0.09058471,74.9269,0.011558496,65.27188,0.010069078,1560.7751,0.24077085,458.34802,0.070706435,-9.81441,7206.1245,-0.16007116,3385.7827,0.003335873,1365.9056,9.883117,1331.9578,6.0944667,1258.7351
-3.903845,1994.7072,44.662144,-1.5360945626594418,33.79954461986558,4943428.0,67231,587.1379,0.087827995,75.86832,0.011348888,63.502216,0.009499085,1600.138,0.2393593,476.0458,0.0712101,-15.581059,8628.276,-0.17500602,3493.4624,0.0008371103,1413.1431,9.810224,1395.2256,5.9625435,1339.3536
-4.7564344,2060.71,45.395042,-1.526037030036118,32.208529533677535,6041193.5,66482,585.20233,0.08650245,76.21051,0.011265157,63.772556,0.009426624,1618.5214,0.23924385,468.54303,0.0692583,-19.063316,9181.127,-0.16068938,3517.1614,0.0007993051,1422.5065,10.552906,1419.9878,5.6810527,1381.4098
-11.621374,2098.593,45.810402,-2.4200826887488307,29.393774433643017,14186117.0,63463,486.35724,0.07492994,79.134094,0.012191682,54.05785,0.008328346,1456.4348,0.22438356,531.01416,0.081809945,-46.406994,10372.327,-0.107474074,2911.869,0.007688087,1463.1543,11.122751,1356.266,5.329417,1403.2998
-7.922108,2772.1445,52.651157,-1.95572853802091,24.642632506709667,9893890.0,59562,352.96704,0.042380616,57.718674,0.0069302586,44.506924,0.005343929,2042.1351,0.24519837,660.02216,0.07924861,-31.679949,13677.441,-0.09699377,3471.2458,0.009645114,2457.5444,13.167005,1724.8687,4.919217,1811.9777
-8.967063,2744.5894,52.38883,-2.0530640479247646,25.125623305106824,11178524.0,58937,349.65634,0.043088347,58.02643,0.0071506295,43.328163,0.005339354,1981.3818,0.24416679,665.70215,0.08203485,-35.787712,13692.016,-0.09780463,3363.8699,0.0036113935,2456.9495,12.629846,1699.0542,5.2602177,1787.2494
-10.460597,2454.5908,49.543827,-2.2781727599527253,29.918083681012035,12586959.0,62640,346.57913,0.04378293,57.90947,0.0073156343,45.446896,0.005741252,1929.4354,0.24374329,695.1391,0.0878161,-41.85233,10545.627,-0.081479505,3248.9797,0.0012025441,2360.8506,12.645346,1601.1362,5.6324425,1681.4692
-9.965429,2438.2976,49.37912,-2.289270986272163,30.140197186341624,11961844.0,62505,334.56354,0.04387219,57.586327,0.0075514447,42.305225,0.0055475943,1868.1313,0.24497293,659.13617,0.08643424,-39.829617,10511.048,-0.083587825,3223.5522,0.005986262,2342.2002,12.391392,1594.4718,5.701793,1666.9852
-9.312426,2424.987,49.244156,-2.318564403908593,30.48221068604922,11220120.0,63512,351.29196,0.044756908,58.3752,0.007437384,45.82338,0.0058382,1893.813,0.24128424,685.99115,0.08739979,-37.225166,10410.919,-0.06688267,3204.566,0.0029707998,2334.0735,12.635951,1576.0985,5.7192464,1663.2218
-9.191645,2435.8438,49.354267,-2.2742999952798857,29.891792460719955,11061784.0,62468,356.40405,0.045020025,59.131706,0.0074693616,46.727768,0.0059025288,1923.9185,0.24302432,692.0792,0.08742163,-36.816757,10628.089,-0.09211671,3274.9067,0.0011181446,2338.692,12.624381,1583.2749,5.8400893,1646.4705
-9.060226,2434.7966,49.34366,-2.293451871306471,30.103472471595737,10902248.0,62609,343.3595,0.04498665,58.835766,0.0077086086,43.416668,0.005688412,1881.9778,0.24657501,651.008,0.08529448,-36.19118,10606.114,-0.095378675,3268.4536,0.004016761,2344.9836,12.464119,1578.9418,5.945016,1646.2113
-9.151884,2435.2856,49.348614,-2.2865414245832265,30.08830420984399,11003284.0,62608,347.17407,0.044949908,58.431465,0.0075653372,44.378044,0.005745789,1884.7083,0.24402012,665.83563,0.086208194,-36.58963,10645.987,-0.090138465,3226.7744,0.0023554813,2337.9197,12.415415,1585.7991,5.8602104,1646.7002
-9.122745,2329.888,48.268913,-2.571976068582737,32.184864184242336,11004197.0,63848,332.14142,0.046040937,57.397766,0.007956391,41.560833,0.0057610995,1760.9529,0.24410062,622.34436,0.086268425,-36.409767,10146.136,-0.09063181,3096.112,0.01199158,2238.5906,12.410164,1496.524,5.860273,1586.0975
-13.107062,1474.7312,38.40223,-3.575797487047714,46.50080662426777,15139685.0,69429,278.14206,0.05197002,56.80635,0.010614099,40.507454,0.007568698,1340.5078,0.25046992,501.43848,0.093692295,-52.433872,4549.0845,0.052556057,2754.3345,0.006153287,1293.1622,12.0070305,1097.7151,6.0519104,1055.1123
-11.812735,1558.7715,39.48128,-2.5467551956935837,46.54720830124611,13453048.0,69427,266.50217,0.049354207,56.7751,0.010514324,38.621593,0.0071524302,1362.8279,0.25238553,477.11972,0.088359006,-47.24141,4968.419,0.049680635,2872.9976,0.012917134,1310.5735,12.034468,1182.6906,6.065218,1110.5605
-5.3899655,1762.5387,41.9826,-1.4885269564020431,36.43675190381772,5957445.5,68989,306.50296,0.05315681,58.422596,0.010132232,41.955948,0.0072764205,1520.8204,0.26375592,458.6746,0.07954794,-21.581686,7266.797,0.11151532,3099.8142,0.0097477175,1457.9777,12.367615,1212.8019,6.2634277,1142.1035
,,,,,,71766,,,,,,,,,,,,,,,,,,,,
,,,,,,69840,,,,,,,,,,,,,,,,,,,,
,,,,,,68093,,,,,,,,,,,,,,,,,,,,
-8.183622,3001.657,54.78738,-0.8110251388508042,16.32108475170863,9945334.0,57096,375.66125,0.048823223,61.958168,0.008052461,48.450546,0.006296928,2008.6189,0.26105234,705.6845,0.09171505,-32.759766,19742.344,0.061542597,3701.0889,0.0026002862,2297.8137,12.834183,1521.9353,4.3163986,1635.7742
-2.9366903,2300.94,47.968113,-1.5991071236404264,20.951208368613198,3859650.2,62796,964.99677,0.13028413,181.55943,0.024512323,112.53602,0.015193477,1654.8176,0.22341678,488.6478,0.06597229,-11.732547,12760.223,0.057749696,3344.1194,0.019981842,1734.3761,11.404414,1287.2582,5.71518,1413.1462
-14.118944,2490.9534,49.90945,-2.0512172596476628,22.15405739404106,17468624.0,58030,1039.2114,0.13255239,195.51407,0.024938002,117.14615,0.0149421,1834.4336,0.23398371,595.61475,0.075971216,-56.37963,14318.972,-0.012162726,3919.766,0.012585518,1957.5708,14.612871,1385.6564,4.0448866,1397.9507
-13.417313,2664.625,51.620007,-1.7033177259079484,20.516552686329508,16455732.0,56832,786.7743,0.10149425,145.58331,0.018780315,91.06812,0.011747831,1987.0305,0.25632787,653.9929,0.0843654,-53.67594,15981.08,-0.043361276,4184.541,0.0070451903,2020.9785,15.750305,1542.9775,2.8395584,1398.7052
-16.976086,2721.7244,52.170147,-1.1630540986742661,26.678435310267542,20597916.0,57106,436.66974,0.05617801,76.66811,0.009863432,54.5054,0.007012176,2022.6893,0.26022106,757.4896,0.09745182,-67.71556,14747.943,-0.1218035,4178.545,-0.012320699,2110.6948,15.797011,1725.4408,2.6802084,1567.1249
-16.509642,2931.9229,54.147232,-0.7811898148228084,24.67575461057965,19850536.0,56347,369.80573,0.044004712,64.79496,0.0077102203,49.38501,0.0058765267,2189.2273,0.2605052,818.5676,0.09740475,-65.94124,16073.098,-0.10144393,4338.488,-0.0033259243,2323.7534,14.999138,1786.3737,3.0769265,1717.5797
-13.990358,2655.6572,51.53307,-0.6479310916097524,28.913336769455377,16282791.0,59402,359.83206,0.045655817,61.641907,0.007821181,46.87578,0.005947641,2133.1216,0.27065238,721.3998,0.09153186,-55.98435,13561.394,-0.050728463,4275.917,-0.009599138,2160.6704,12.975476,1605.011,4.632062,1632.3224
-11.790822,2451.8132,49.51579,-0.3640198091908163,28.744931449872098,13367489.0,61365,344.03104,0.04604979,62.714672,0.008394584,46.55911,0.006232104,2042.9775,0.27345988,651.71124,0.087233886,-47.198925,11779.6045,-0.030600978,4238.612,-0.007007753,1955.6697,12.493119,1527.3464,4.7067556,1548.0785
-4.4340596,5974.686,77.2961,-0.9135285557352435,22.781911663851485,6210147.0,60189,1619.8997,0.09613233,318.88907,0.018924352,207.52217,0.0123153245,3713.5867,0.2203814,1224.8154,0.07268621,-17.74001,36799.258,-0.18370569,8989.052,-0.03532544,4103.739,11.0896435,2733.3005,6.086515,3732.5396
-3.3994725,3499.6284,59.157658,-0.8283761422324274,21.910554674453742,4636633.0,64879,523.84064,0.057310153,61.822613,0.006763628,60.42539,0.0066107665,2094.9983,0.22920075,611.52625,0.066903286,-13.465159,22735.639,0.066265255,3943.778,0.0033593308,2505.4272,3.895777,1503.093,9.708568,2187.8794
-12.361422,2730.9128,52.258137,-2.3940188771366384,26.425762597071877,15940674.0,67942,290.6479,0.03918256,41.02696,0.005530889,37.439354,0.0050472403,1861.3276,0.25092763,537.4744,0.072457515,-49.51913,16333.917,0.02886756,3763.3494,0.00590522,1854.0988,9.065948,1408.4894,7.172022,1695.1232
-9.32195,3089.4004,55.582375,-1.5002720507805196,13.509439491747539,12340217.0,62559,2237.5962,0.21625811,491.21915,0.047475107,273.3002,0.026413783,2354.766,0.22758229,819.3305,0.07918625,-37.35852,19977.842,0.1927,4711.7314,-0.021078708,3196.7466,7.857915,1371.4048,6.1035132,1540.215
-6.3646564,3154.0854,56.161243,3.1344378392516563,88.36997132498685,7464324.0,63929,801.7478,0.07912224,119.164505,0.01176001,91.02931,0.008983427,2335.9312,0.23052648,1028.5792,0.1015076,-25.473448,14407.714,0.17359097,4450.403,-0.027274821,2596.8628,5.9351764,2250.1904,7.6773095,2098.942
-6.6124783,5364.306,73.241425,-0.29056179789192077,54.03439891835336,8622799.0,64112,1911.0576,0.10253429,257.17654,0.013798335,202.85672,0.010883904,4267.9775,0.2289905,1232.2676,0.06611505,-26.495502,21269.885,0.36839357,7504.4326,-0.018566448,5698.1787,4.1439934,2993.9917,10.589525,4101.677
-6.868895,5318.2837,72.92657,-0.17072871170664278,55.08237964423621,8624694.0,70532,1358.732,0.07395713,190.99432,0.01039601,149.52585,0.00813884,4367.3984,0.23772183,1159.9303,0.06313615,-27.437717,18742.754,0.24342689,7803.2266,0.0053853285,5635.603,5.8159575,3111.8335,9.230062,4253.5894
-4.08151,4923.941,70.1708,-0.16899262175623786,64.05477997110235,5040714.5,72595,454.6135,0.02715343,54.873226,0.0032775013,53.067886,0.003169671,4144.863,0.24756688,1115.2233,0.06661073,-16.414398,15087.624,0.015000846,7122.1934,-0.00071469083,5243.415,6.947387,3079.779,8.100811,4131.6445
8.213903,57226.332,239.22026,17.04906222839164,416.5616840507694,-23823578.0,69437,3935.007,0.018073343,921.02893,0.004230252,653.5764,0.0030018522,44409.008,0.20396893,21687.514,0.09960995,32.792908,67283.37,-0.26738408,78603.01,0.056747627,86830.15,-14.792237,33710.438,24.38788,56961.277
0.9863347,125599.234,354.3998,3.029602591218323,186.23561268232754,-7729199.0,67406,4490.9424,0.009359429,1008.45685,0.0021016924,841.84375,0.0017544595,99108.086,0.20654798,51628.18,0.10759663,3.9077783,136288.95,-0.29674044,164031.44,0.031024678,201247.53,-2.5554605,74562.586,14.851133,125812.75
-11.376355,233231.1,482.94006,36.682488535337185,2620.28803830138,13195220.0,69617,6352.751,0.0073399083,727.2389,0.0008402449,2124.6558,0.002454807,180662.1,0.20873526,88364.92,0.10209599,-45.47323,198417.69,0.20972702,317931.03,0.24199961,378228.28,8.8751745,140193.4,5.4900055,237128.27
11.570815,137756.1,371.1551,2.0508949967913375,207.81303579485464,-32213556.0,74699,1327.0529,0.0025050514,504.2661,0.00095189316,988.4343,0.0018658479,111775.12,0.21099567,53269.426,0.10055564,46.316605,111644.02,0.039031778,190308.88,0.014066629,217569.05,-17.31216,82221.04,27.006954,141347.48
11.96202,138851.42,372.62772,2.019372228158431,204.5881192753712,-32805122.0,75075,1366.4152,0.0025663292,557.1679,0.0010464435,1113.4137,0.0020911552,112091.58,0.21052451,53573.855,0.1006196,47.891644,112160.05,0.041838273,191566.08,0.016373012,219314.16,-17.663273,82897.14,27.213638,142525.23
11.390408,140401.9,374.70242,1.9908146951964578,200.174275330531,-31932348.0,75038,1600.9272,0.0029674696,639.89087,0.0011860981,1333.345,0.0024714808,113334.79,0.21007672,54231.426,0.10052306,45.569946,114006.016,0.0815576,193270.62,0.028816538,221729.06,-17.264746,83864.836,27.046528,144114.94
5.722387,165212.23,406.46307,0.8312477396626785,153.03579170555608,-18000922.0,71715,2173.7397,0.0034843634,878.663,0.0014084397,1821.289,0.0029194078,131247.02,0.21038043,62990.727,0.10097004,22.865013,140888.81,0.020089952,226823.7,-0.03644172,262388.34,-5.3010535,99052.99,16.726185,169040.86
0.2853226,122374.195,349.82022,-4.481471295478391,182.78392213436027,-3394801.2,72817,2016.7147,0.004299285,938.0259,0.001999708,1971.9009,0.0042037494,96979.51,0.20674343,47783.703,0.10186654,1.0741391,109879.22,0.06155079,163628.05,-0.044091478,195133.47,0.64174515,73079.28,12.852807,125061.09
2.826858,87744.19,296.21646,1.2554659087667912,135.74359489036954,-10967947.0,72625,1950.1627,0.0059492965,942.1467,0.0028741758,1957.9268,0.0059729824,66820.94,0.20384842,33131.03,0.10107174,11.124177,82398.25,0.21390672,116704.98,0.049586706,138571.7,-4.3605247,51854.508,17.091288,89715.734
